,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity,SBAC US Equity
,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,CUR_MKT_CAP
2021-10-21,340.16,336.49,340.39,333.78,307062.0,37265.7022
2021-10-22,345.62,341.05,348.71,339.63,746517.0,37863.8641
2021-10-25,349.22,346.43,349.98,342.285,458957.0,38258.2565
2021-10-26,354.13,349.28,355.37,349.085,379534.0,38796.164
2021-10-27,349.35,355.95,357.3,346.87,656265.0,38272.4985
2021-10-28,353.02,347.71,353.39,347.43,393383.0,38674.5596
2021-10-29,345.33,351.11,354.74,342.82,705886.0,37832.0936
2021-11-01,347.4,345.33,350.62,343.15,631663.0,38058.8692
2021-11-02,358.34,347.01,361.2,344.16,722841.0,39231.0632
2021-11-03,352.0,360.75,361.82,347.9,449541.0,38536.96
2021-11-04,346.47,352.26,354.98,345.05,517343.0,37931.5356
2021-11-05,344.21,348.34,350.66,343.54,432941.0,37443.6316
2021-11-08,347.99,345.26,348.57,338.49,426546.0,37854.8251
2021-11-09,349.46,349.03,350.255,342.71,399590.0,38014.7337
2021-11-10,342.52,347.49,350.86,342.275,403098.0,37259.7911
2021-11-11,342.93,343.1,343.67,335.71,342960.0,37304.3914
2021-11-12,343.77,345.64,347.09,342.19,472521.0,37395.7678
2021-11-15,348.07,343.31,348.54,341.96,434363.0,37863.5276
2021-11-16,347.38,350.0,352.63,346.61,452364.0,37788.4685
2021-11-17,350.29,347.34,351.82,344.57,430554.0,38105.0222
2021-11-18,345.24,351.6,351.6,343.34,402098.0,37555.6764
2021-11-19,344.99,347.8,350.26,344.35,417018.0,37528.481
2021-11-22,343.82,342.39,348.44,340.84,660537.0,37401.2069
2021-11-23,348.95,343.82,349.545,343.368,488890.0,37959.2552
2021-11-24,354.46,349.76,355.531,346.89,428265.0,38558.6405
2021-11-26,351.05,350.69,359.81,350.307,247180.0,38187.6961
2021-11-29,355.57,351.55,359.105,349.32,540425.0,38679.3878
2021-11-30,343.8,352.76,356.92,340.77,1396962.0,37399.0312
2021-12-01,339.3,345.69,353.465,339.07,581147.0,36909.5151
2021-12-02,348.04,339.57,349.21,339.37,694756.0,37860.2642
2021-12-03,348.69,348.49,354.14,345.24,740215.0,37930.9721
2021-12-06,348.16,349.15,356.8,346.79,867251.0,37873.3179
2021-12-07,360.07,351.75,360.38,349.825,487176.0,39168.9039
2021-12-08,358.99,360.32,361.395,354.22,318126.0,39051.4201
2021-12-09,353.0,358.6,358.6,350.465,394158.0,38399.8197
2021-12-10,358.93,354.17,359.27,350.47,429120.0,39044.8932
2021-12-13,365.02,358.35,367.84,354.63,569069.0,39707.3717
2021-12-14,363.5,365.02,365.23,355.165,725041.0,39542.024
2021-12-15,370.18,360.54,370.92,360.54,665586.0,40268.6835
2021-12-16,370.5,370.92,373.62,369.03,594223.0,40303.4935
2021-12-17,375.88,374.97,381.12,371.745,1383554.0,40888.7372
2021-12-20,374.36,373.79,377.19,369.72,644314.0,40723.3896
2021-12-21,372.74,377.06,377.09,369.31,620533.0,40547.1638
2021-12-22,377.59,374.27,378.64,372.9,421642.0,41074.7533
2021-12-23,374.28,377.33,379.48,371.55,399947.0,40714.687
2021-12-27,383.36,375.17,383.66,373.895,464459.0,41702.4218
2021-12-28,384.73,384.3,386.515,383.271,330851.0,41851.4522
2021-12-29,384.95,387.23,387.23,383.5,365448.0,41875.3841
2021-12-30,388.56,386.2,389.19,384.65,260700.0,42268.0849
2021-12-31,389.02,388.59,391.15,387.02,313813.0,42318.1243
2022-01-03,379.87,388.08,389.02,371.91,492093.0,41322.7748
2022-01-04,369.46,379.87,381.23,368.54,628175.0,40190.3609
2022-01-05,350.77,368.41,368.42,349.44,1224602.0,38157.2373
2022-01-06,349.17,348.36,352.04,343.55,813355.0,37983.1871
2022-01-07,347.91,348.09,351.885,342.1,851754.0,37846.1226
2022-01-10,342.58,339.64,344.675,336.94,808051.0,37266.318
2022-01-11,341.69,342.16,342.3,336.83,1044402.0,37169.5026
2022-01-12,338.51,341.02,344.32,337.37,966376.0,36823.5778
2022-01-13,334.18,339.23,340.815,333.235,725486.0,36352.5546
2022-01-14,326.27,330.65,331.79,320.53,1058019.0,35492.094
2022-01-18,326.04,323.32,327.75,320.78,725496.0,35467.0743
2022-01-19,321.23,329.54,333.155,320.98,786056.0,34943.836
2022-01-20,316.8,321.31,328.99,316.38,1037099.0,34461.9345
2022-01-21,312.34,317.15,325.46,312.3,1204832.0,33976.7697
2022-01-24,326.54,310.64,327.83,306.99,1542066.0,35521.465
2022-01-25,325.54,323.73,328.97,319.83,1023973.0,35412.6836
2022-01-26,315.76,324.73,332.905,312.49,1096136.0,34348.8019
2022-01-27,306.18,316.61,317.485,304.355,761457.0,33306.6765
2022-01-28,317.76,307.23,318.05,304.61,741398.0,34566.3646
2022-01-31,325.44,317.9,325.47,316.895,655395.0,35401.8055
2022-02-01,322.37,324.22,326.78,320.06,548652.0,35067.8467
2022-02-02,323.57,324.69,326.05,323.16,546527.0,35198.3843
2022-02-03,321.7,322.76,324.285,321.41,433785.0,34994.9632
2022-02-04,321.55,325.01,328.99,318.01,758397.0,34978.646
2022-02-07,321.56,321.62,325.73,321.12,637298.0,34979.7338
2022-02-08,318.33,320.86,322.27,317.46,468267.0,34628.37
2022-02-09,326.3,324.78,327.22,322.55,558473.0,35495.3574
2022-02-10,318.08,319.57,325.253,316.125,628798.0,34601.1747
2022-02-11,312.01,317.69,319.53,309.21,762798.0,33940.8718
2022-02-14,309.35,312.1,313.09,307.361,632663.0,33651.5134
2022-02-15,309.06,312.91,314.26,308.06,618993.0,33619.9668
2022-02-16,303.83,309.52,309.52,302.85,639595.0,33051.0403
2022-02-17,295.98,305.09,305.225,294.56,832015.0,32197.1066
2022-02-18,290.82,296.89,298.59,290.54,725358.0,31635.7948
2022-02-22,297.08,292.62,299.725,291.62,837625.0,32316.7661
2022-02-23,291.35,297.25,302.9,291.12,702412.0,31693.4489
2022-02-24,302.3,289.46,303.14,286.41,900955.0,32884.6048
2022-02-25,306.87,302.92,307.73,299.05,632051.0,33381.7356
2022-02-28,303.39,303.85,305.87,299.14,969121.0,33003.1765
2022-03-01,316.69,318.56,328.39,310.96,1258495.0,34177.0702
2022-03-02,321.14,315.65,326.09,314.01,837388.0,34657.3125
2022-03-03,326.03,322.85,327.175,319.75,861860.0,35185.0396
2022-03-04,330.9,324.05,331.08,324.05,911804.0,35710.6082
2022-03-07,331.9,329.25,334.35,326.6,901817.0,35818.5279
2022-03-08,324.9,333.0,338.74,324.79,1011502.0,35063.0904
2022-03-09,326.19,329.57,331.025,325.63,548223.0,35202.3067
2022-03-10,328.78,322.9,329.57,318.25,578100.0,35481.8186
2022-03-11,320.88,329.04,331.485,320.73,670380.0,34629.2534
2022-03-14,320.7,321.07,325.83,316.34,635018.0,34609.8279
2022-03-15,322.24,324.11,325.88,315.845,527680.0,34776.0241
2022-03-16,325.86,324.3,327.94,318.46,573787.0,35166.6932
2022-03-17,330.07,324.07,332.04,324.07,541072.0,35621.0349
2022-03-18,330.63,331.96,334.7,329.51,885836.0,35681.4699
2022-03-21,327.6,330.63,334.49,325.48,688363.0,35354.4734
2022-03-22,322.73,327.45,327.45,320.0,888353.0,34828.9048
2022-03-23,320.48,324.91,324.99,316.705,566877.0,34586.0856
2022-03-24,325.41,321.19,325.875,318.49,496082.0,35118.1294
2022-03-25,328.99,327.28,329.415,324.53,291529.0,35504.4817
2022-03-28,333.89,330.45,334.21,328.39,460463.0,36033.2879
2022-03-29,340.76,334.72,341.05,333.46,522839.0,36774.6958
2022-03-30,342.98,340.34,343.0,337.64,458411.0,37014.2774
2022-03-31,344.1,343.86,348.35,342.92,991260.0,37168.7292
2022-04-01,350.6,345.46,351.14,343.41,585062.0,37870.8412
2022-04-04,355.08,349.93,356.39,349.865,742119.0,38354.7584
2022-04-05,360.57,354.9,363.86,354.325,729907.0,38947.773
2022-04-06,370.09,359.27,373.47,358.33,861265.0,39976.097
2022-04-07,369.29,369.97,371.97,366.62,867681.0,39889.6832
2022-04-08,372.72,368.83,375.95,366.97,629942.0,40260.1823
2022-04-11,361.3,367.07,374.0,360.775,580984.0,39026.6256
2022-04-12,354.48,361.85,362.63,352.945,771767.0,38289.948
2022-04-13,354.61,355.7,356.51,349.28,554543.0,38303.9903
2022-04-14,355.38,355.66,357.8,353.14,400099.0,38387.1636
2022-04-18,355.96,357.0,360.41,353.86,566758.0,38449.8135
2022-04-19,360.91,356.52,364.18,354.67,493376.0,38984.4988
2022-04-20,372.07,361.27,373.21,360.95,578090.0,40189.9711
2022-04-21,370.16,370.81,377.1,368.78,434874.0,39983.6582
2022-04-22,366.36,370.31,370.31,364.17,546124.0,39573.1927
2022-04-25,359.94,367.65,368.77,355.01,965270.0,38803.6916
2022-04-26,351.2,379.99,379.99,349.95,831960.0,37861.4672
2022-04-27,348.87,351.33,358.305,348.22,957232.0,37610.2792
2022-04-28,359.24,349.8,359.56,345.01,723861.0,38728.2274
2022-04-29,347.11,358.05,358.05,346.45,690257.0,37428.5419
2022-05-02,337.88,348.0,352.19,333.7,827908.0,36433.2798
2022-05-03,348.9,340.655,352.455,336.89,1000377.0,37621.5559
2022-05-04,351.74,350.96,352.07,341.92,692430.0,37927.7904
2022-05-05,342.37,351.02,354.09,339.26,585005.0,36917.4322
2022-05-06,342.09,342.5,345.18,337.62,625412.0,36887.2401
2022-05-09,323.1,341.25,344.22,321.95,513679.0,34839.5664
2022-05-10,315.34,327.14,327.14,310.88,714703.0,34002.8129
2022-05-11,315.05,318.14,321.7,313.93,573809.0,33971.5425
2022-05-12,323.4,317.9,323.85,314.43,783703.0,34871.9151
2022-05-13,334.17,326.02,334.34,324.6,526281.0,36033.234
2022-05-16,328.43,330.69,333.53,326.96,436473.0,35414.2952
2022-05-17,325.37,330.75,330.75,321.29,523279.0,35084.3383
2022-05-18,314.09,323.03,324.28,312.79,680510.0,33868.0266
2022-05-19,319.11,313.14,322.59,312.47,652492.0,34409.3285
2022-05-20,326.62,322.71,327.17,319.72,821390.0,35219.1246
2022-05-23,334.1,328.15,335.38,326.82,598965.0,36025.6859
2022-05-24,347.07,334.1,348.29,333.035,745106.0,37424.2287
2022-05-25,346.36,346.47,347.85,340.675,732136.0,37347.6701
2022-05-26,338.45,347.65,349.85,335.17,641356.0,36494.7423
2022-05-27,347.56,340.67,347.56,338.41,658078.0,37477.065
2022-05-31,336.61,341.77,344.085,334.64,1335256.0,36296.3369
2022-06-01,331.08,335.4,337.245,329.51,669415.0,35700.0422
2022-06-02,335.97,322.35,336.09,315.23,1228668.0,36227.3263
2022-06-03,329.56,333.99,333.99,328.81,795099.0,35536.142
2022-06-06,333.67,331.23,335.59,327.24,446136.0,35979.3194
2022-06-07,337.84,333.26,338.16,326.5,591222.0,36428.9666
2022-06-08,337.84,337.29,345.74,335.99,660192.0,36428.9666
2022-06-09,333.65,338.17,344.16,332.86,590259.0,35977.1629
2022-06-10,325.53,332.63,332.63,321.755,853738.0,35101.591
2022-06-13,308.7,320.53,321.1,307.15,639646.0,33286.828
2022-06-14,297.06,311.64,311.64,294.56,986623.0,32031.6979
2022-06-15,301.39,299.94,306.13,295.74,864947.0,32498.5977
2022-06-16,290.87,298.12,298.12,289.3,809576.0,31364.2361
2022-06-17,292.04,288.31,294.71,286.68,1292634.0,31490.3961
2022-06-21,303.24,295.0,303.935,294.0,623377.0,32698.0814
2022-06-22,311.74,300.78,317.77,300.625,700639.0,33614.6284
2022-06-23,325.84,314.39,327.85,311.95,869108.0,35135.018
2022-06-24,327.73,327.67,329.125,320.69,933643.0,35338.8149
2022-06-27,324.42,329.32,330.11,323.65,501564.0,34981.9007
2022-06-28,315.01,325.04,326.33,313.902,540767.0,33967.2294
2022-06-29,317.23,310.47,318.21,304.941,862824.0,34206.6098
2022-06-30,320.05,316.66,321.76,315.68,790210.0,34510.6878
2022-07-01,330.46,318.91,331.58,317.295,614748.0,35633.1882
2022-07-05,324.71,328.59,328.92,318.07,514384.0,35013.1712
2022-07-06,327.13,327.02,330.065,324.93,323203.0,35274.1175
2022-07-07,326.33,329.0,331.145,325.61,350071.0,35187.8542
2022-07-08,324.21,325.85,327.42,322.52,252171.0,34959.2566
2022-07-11,324.31,323.88,326.98,319.4,311592.0,34970.0395
2022-07-12,318.43,322.54,324.08,316.48,576796.0,34336.0047
2022-07-13,320.06,314.51,322.92,313.54,430764.0,34511.7661
2022-07-14,318.01,313.92,319.31,313.92,453148.0,34290.7165
2022-07-15,320.75,323.5,325.33,319.42,461087.0,34586.1681
2022-07-18,313.51,320.63,321.83,312.5,631454.0,33805.4858
2022-07-19,322.77,317.37,323.69,314.58,496176.0,34803.9828
2022-07-20,314.86,322.27,325.15,314.515,563446.0,33951.055
2022-07-21,320.54,314.42,321.795,313.04,595917.0,34563.524
2022-07-22,320.81,322.97,325.745,317.12,447477.0,34592.6379
2022-07-25,320.44,320.96,323.185,317.68,519033.0,34552.7411
2022-07-26,323.86,321.32,325.52,319.73,603049.0,34921.5165
2022-07-27,320.46,324.51,326.2,316.7,669609.0,34554.8977
2022-07-28,334.67,322.32,335.58,322.32,474075.0,36087.1485
2022-07-29,335.79,332.27,337.565,331.22,608569.0,36207.917
2022-08-01,332.85,333.74,336.08,329.64,530598.0,35890.8996
2022-08-02,338.17,345.0,345.135,335.801,988674.0,36479.0742
2022-08-03,343.87,338.63,344.76,338.6,589589.0,37093.9446
2022-08-04,346.28,342.57,347.14,340.39,397272.0,37356.1126
2022-08-05,345.4,342.9,345.44,341.06,439373.0,37261.1797
2022-08-08,344.98,347.72,350.58,341.695,368541.0,37215.8708
2022-08-09,345.57,344.73,348.03,343.13,579970.0,37279.519
2022-08-10,350.36,351.0,351.35,345.81,395675.0,37796.2563
2022-08-11,343.49,349.92,349.92,342.26,413140.0,37055.132
2022-08-12,350.04,344.63,350.38,342.81,524039.0,37761.7352
2022-08-15,355.13,349.53,356.593,347.93,496567.0,38310.8359
2022-08-16,348.03,352.11,352.49,346.71,726552.0,37544.8997
2022-08-17,346.77,344.54,350.54,344.54,332806.0,37408.973
2022-08-18,344.37,347.35,348.76,341.74,540864.0,37150.065
2022-08-19,344.49,345.78,347.71,343.005,407672.0,37163.0104
2022-08-22,338.98,344.28,345.07,337.61,377919.0,36568.6007
2022-08-23,333.75,339.06,340.0,330.53,462248.0,36004.397
2022-08-24,332.97,332.28,337.18,332.035,424926.0,35920.2519
2022-08-25,338.95,334.15,339.17,330.75,588683.0,36565.3644
2022-08-26,330.28,337.67,338.48,329.895,586488.0,35630.0591
2022-08-29,331.42,329.31,335.545,326.12,516557.0,35753.0404
2022-08-30,324.615,331.08,334.3,323.55,341196.0,35018.9283
2022-08-31,325.25,325.84,329.1,323.46,692229.0,35087.4311
2022-09-01,326.4,324.24,326.715,320.81,579658.0,35211.4912
2022-09-02,318.21,329.64,329.99,317.5,440952.0,34327.9675
2022-09-06,319.57,318.14,322.21,316.04,559263.0,34474.6821
2022-09-07,327.16,320.59,328.46,319.17,384436.0,35293.4787
2022-09-08,329.21,325.24,329.71,323.87,369354.0,35514.6293
2022-09-09,330.77,329.94,332.555,327.93,470574.0,35682.9195
2022-09-12,333.38,332.02,334.52,329.49,308943.0,35964.482
2022-09-13,317.53,327.35,327.97,316.81,333470.0,34254.6103
2022-09-14,316.22,315.27,319.46,313.678,470121.0,34113.2896
2022-09-15,307.5,315.54,316.69,306.19,671703.0,33172.5905
2022-09-16,311.75,311.28,312.97,305.99,782477.0,33631.0734
2022-09-19,311.62,311.48,311.92,305.23,417686.0,33617.0492
2022-09-20,302.43,310.59,310.59,301.485,575960.0,32625.6473
2022-09-21,300.26,304.23,309.68,300.26,387088.0,32391.5513
2022-09-22,295.29,298.05,299.56,294.575,453565.0,31855.3959
2022-09-23,294.77,294.29,295.69,291.78,684053.0,31799.2992
2022-09-26,286.48,294.24,294.24,281.92,584350.0,30904.9877
2022-09-27,284.21,287.64,292.41,283.43,537245.0,30660.1039
2022-09-28,291.51,286.69,292.33,285.58,705578.0,31447.6158
2022-09-29,282.27,289.24,289.24,280.92,603892.0,30450.8199
2022-09-30,284.65,285.46,288.56,281.125,1038648.0,30707.5703
2022-10-03,288.93,287.05,292.35,282.47,571123.0,31169.2896
2022-10-04,293.42,290.84,297.32,290.38,534053.0,31653.6634
2022-10-05,283.12,289.66,289.88,279.49,676057.0,30542.5165
2022-10-06,268.02,282.92,284.325,266.96,794651.0,28913.5535
2022-10-07,262.4,265.17,267.63,260.99,855563.0,28307.2772
2022-10-10,256.45,263.56,265.26,255.96,650566.0,27665.4011
2022-10-11,255.23,255.12,261.094,250.65,776348.0,27533.7895
2022-10-12,244.58,252.68,252.73,242.64,1066545.0,26384.8851
2022-10-13,249.75,236.99,251.34,236.2,1444025.0,26942.6162
2022-10-14,242.1,254.53,254.765,240.93,990607.0,26117.3468
2022-10-17,253.14,242.27,256.4,242.27,868574.0,27308.3237
2022-10-18,258.26,257.48,260.32,255.17,979139.0,27860.6609
2022-10-19,252.49,252.63,257.21,250.89,635341.0,27238.2028
2022-10-20,247.96,251.03,252.46,244.1,1619484.0,26749.5139
2022-10-21,248.2,249.61,249.61,240.6,909784.0,26775.4047
2022-10-24,247.34,249.41,254.05,245.09,1065316.0,26682.6294
2022-10-25,256.6,247.92,257.13,247.92,802735.0,27681.5828
2022-10-26,258.78,256.62,261.37,254.71,931881.0,27916.7576
2022-10-27,260.24,261.52,265.36,258.1,811336.0,28074.26
2022-10-28,270.01,258.0,271.42,257.315,1000850.0,29128.2314
2022-10-31,269.9,266.14,272.24,265.06,1142815.0,29116.3648
2022-11-01,275.76,278.87,285.04,273.285,1092124.0,29772.1526
2022-11-02,268.35,273.33,278.55,267.03,929625.0,28972.1394
2022-11-03,270.3,265.93,272.86,263.09,597045.0,29183.0849
2022-11-04,272.31,271.62,272.57,266.585,543230.0,29400.0957
2022-11-07,277.14,274.6,279.86,273.45,858089.0,29921.5692
2022-11-08,278.76,277.14,283.05,273.29,884855.0,30096.4734
2022-11-09,274.73,278.47,281.79,274.32,505159.0,29661.3723
2022-11-10,296.87,290.01,297.18,287.47,1265828.0,32051.7293
2022-11-11,297.98,296.87,301.85,296.65,775529.0,32171.571
2022-11-14,289.41,299.27,299.27,289.22,945550.0,31246.3064
2022-11-15,295.18,293.2,296.32,290.99,543640.0,31869.2675
2022-11-16,296.02,295.59,298.71,294.525,439691.0,31959.9586
2022-11-17,287.86,290.52,295.94,285.415,582453.0,31078.9598
2022-11-18,290.68,291.43,292.83,285.92,622304.0,31383.4226
2022-11-21,295.62,289.67,296.28,288.85,739127.0,31916.7723
2022-11-22,294.06,295.5,296.16,289.95,886869.0,31748.3461
2022-11-23,297.61,293.86,298.84,293.67,587989.0,32131.6238
2022-11-25,296.54,297.74,299.245,295.12,313866.0,32016.1006
2022-11-28,293.26,295.96,297.35,290.77,605738.0,31661.9737
2022-11-29,294.55,292.8,298.87,291.14,449113.0,31801.2492
2022-11-30,299.3,293.2,300.1,290.62,1987655.0,32314.0855
2022-12-01,301.21,302.25,307.43,299.11,586659.0,32520.2997
2022-12-02,295.25,298.3,299.71,291.49,757259.0,31876.8251
2022-12-05,293.52,293.58,297.23,289.64,510116.0,31690.0447
2022-12-06,288.68,291.73,295.143,286.68,602669.0,31167.4915
2022-12-07,287.7,289.45,295.53,285.59,573656.0,31061.6853
2022-12-08,289.27,288.39,291.3,287.06,473991.0,31231.1912
2022-12-09,288.19,288.02,293.21,287.28,490282.0,31114.5884
2022-12-12,290.53,289.64,290.7,286.73,571964.0,31367.2278
2022-12-13,301.48,301.38,309.41,299.75,894792.0,32549.4504
2022-12-14,294.39,300.66,303.47,293.45,481442.0,31783.9747
2022-12-15,288.65,289.63,294.773,288.25,556160.0,31164.2525
2022-12-16,280.29,285.57,285.57,274.77,1252688.0,30261.6606
2022-12-19,277.46,279.46,282.42,274.59,766934.0,29956.1182
2022-12-20,278.36,273.83,280.35,272.662,634200.0,30053.2872
2022-12-21,280.68,278.52,286.5,277.39,807465.0,30303.7672
2022-12-22,280.09,276.34,281.7,275.425,489233.0,30240.0675
2022-12-23,282.51,278.34,283.15,278.065,350315.0,30501.3441
2022-12-27,282.5,282.65,283.43,278.99,525140.0,30500.2645
2022-12-28,278.7,283.76,285.955,278.46,291253.0,30089.9954
2022-12-29,284.89,280.53,285.63,280.53,375871.0,30758.3021
2022-12-30,280.31,281.7,284.84,277.465,429178.0,30263.82
2023-01-03,281.74,282.63,285.47,278.35,482509.0,30418.2107
2023-01-04,292.63,284.47,296.59,284.47,777900.0,31593.9554
2023-01-05,281.37,289.59,290.21,280.94,624787.0,30378.2634
2023-01-06,291.45,283.25,293.78,278.035,608358.0,31466.5561
2023-01-09,291.39,291.96,296.78,290.39,500196.0,31460.0781
2023-01-10,293.83,291.3,294.29,287.34,626404.0,31723.514
2023-01-11,306.09,295.81,306.355,294.27,760647.0,33047.1715
2023-01-12,306.44,304.42,312.34,300.626,740836.0,33084.9595
2023-01-13,306.55,302.06,307.71,302.06,458629.0,33096.8357
2023-01-17,302.82,302.55,306.44,301.01,928215.0,32694.1242
2023-01-18,292.48,302.06,303.44,291.58,826121.0,31577.7606
2023-01-19,294.45,291.75,297.5,289.695,680607.0,31790.4527
2023-01-20,296.81,293.43,297.08,287.15,640401.0,32045.2513
2023-01-23,286.27,294.13,295.285,285.27,1075867.0,30907.2946
2023-01-24,287.41,286.26,291.885,285.01,797543.0,31030.3753
2023-01-25,291.65,289.14,292.38,286.16,659816.0,31488.1492
2023-01-26,291.08,292.43,294.555,288.97,430313.0,31426.6088
2023-01-27,289.03,289.19,291.97,286.89,974553.0,31205.2794
2023-01-30,290.2,288.92,295.025,287.1,851317.0,31331.5991
2023-01-31,297.53,291.95,297.725,289.69,603243.0,32122.9865
2023-02-01,301.17,295.38,302.77,293.69,527748.0,32515.9811
2023-02-02,308.09,305.1,309.52,297.61,825346.0,33263.1026
2023-02-03,297.77,302.8,305.34,291.01,639937.0,32148.8983
2023-02-06,295.77,293.53,296.485,289.5,503353.0,31932.9672
2023-02-07,293.13,295.62,295.62,288.96,660096.0,31647.9382
2023-02-08,292.77,292.72,293.97,290.635,619677.0,31609.0706
2023-02-09,289.46,292.04,294.435,288.09,547886.0,31251.7046
2023-02-10,289.49,288.17,290.69,285.745,847223.0,31254.9436
2023-02-13,291.53,290.88,294.28,289.2,718007.0,31475.1933
2023-02-14,287.22,290.07,291.49,284.87,611280.0,31009.8618
2023-02-15,288.68,285.17,288.89,283.51,1295653.0,31167.4915
2023-02-16,283.59,283.77,287.95,282.53,678624.0,30617.9469
2023-02-17,281.24,279.65,283.21,279.3,724738.0,30364.2279
2023-02-21,272.79,279.07,279.07,271.71,952367.0,29460.5016
2023-02-22,259.0,267.12,269.35,256.03,2677369.0,27971.223
2023-02-23,265.53,261.59,266.83,256.8,1464606.0,28676.4434
2023-02-24,257.82,264.63,264.63,257.11,749869.0,27843.7865
2023-02-27,259.9,262.51,264.78,256.915,991424.0,28068.4203
2023-02-28,259.35,259.37,263.72,257.51,874435.0,28009.022
2023-03-01,254.91,256.92,259.09,253.41,1016035.0,27540.21
2023-03-02,257.36,253.87,258.85,251.48,629611.0,27804.9055
2023-03-03,260.35,256.6,261.345,256.6,729920.0,28127.9419
2023-03-06,256.17,262.0,262.15,254.22,866456.0,27676.3391
2023-03-07,246.07,256.06,256.27,245.86,1192588.0,26585.1457
2023-03-08,250.81,246.28,253.46,246.11,948301.0,27097.2503
2023-03-09,243.77,250.08,253.013,242.46,1083527.0,26336.6561
2023-03-10,240.12,243.32,245.395,239.14,928962.0,25942.3139
2023-03-13,249.05,241.07,253.05,239.215,1299088.0,26907.1017
2023-03-14,250.79,252.84,254.03,247.3,1194129.0,27095.0895
2023-03-15,256.35,245.06,258.14,245.06,1365652.0,27695.7861
2023-03-16,258.44,254.86,260.48,254.33,1044353.0,27921.5875
2023-03-17,255.98,260.0,262.92,255.765,1256823.0,27655.8117
2023-03-20,257.21,255.63,259.21,254.77,687332.0,27788.6996
2023-03-21,254.84,256.97,258.87,249.753,979946.0,27532.6473
2023-03-22,246.21,251.14,253.77,246.02,762538.0,26600.2711
2023-03-23,246.9,245.91,249.96,243.7,630630.0,26674.818
2023-03-24,256.41,244.9,256.55,243.305,617910.0,27702.2685
2023-03-27,251.2,256.19,257.74,250.7,613924.0,27139.3855
2023-03-28,250.73,249.47,252.27,247.96,916068.0,27088.6072
2023-03-29,254.17,254.34,256.25,252.11,797131.0,27460.2612
2023-03-30,257.2,258.8,258.83,255.93,505176.0,27787.6192
2023-03-31,261.07,258.21,261.7,257.54,554820.0,28205.73
2023-04-03,255.03,259.43,259.43,254.16,814006.0,27553.1747
2023-04-04,256.74,255.15,257.57,254.03,608591.0,27737.9213
2023-04-05,258.21,257.0,262.32,256.74,512951.0,27896.7386
2023-04-06,259.68,258.6,259.95,256.31,336375.0,28055.5558
2023-04-10,261.74,257.18,261.84,255.22,387492.0,28278.1161
2023-04-11,264.0,261.99,265.29,260.46,677434.0,28522.2841
2023-04-12,261.67,266.74,266.91,260.275,609834.0,28344.5547
2023-04-13,265.35,262.6,267.42,261.505,543380.0,28743.1788
2023-04-14,258.53,264.72,265.72,256.33,548362.0,28004.4244
2023-04-17,263.18,259.39,264.8,259.39,537663.0,28508.1205
2023-04-18,263.05,262.85,264.205,260.6,710475.0,28494.0387
2023-04-19,265.32,260.46,266.77,260.46,545365.0,28739.9291
2023-04-20,258.63,264.06,264.06,257.26,715035.0,28015.2565
2023-04-21,256.88,259.57,260.586,254.565,463390.0,27825.6935
2023-04-24,255.62,256.59,259.0,253.65,404479.0,27689.208
2023-04-25,251.62,254.43,255.86,251.08,586864.0,27255.921
2023-04-26,250.2,250.41,252.545,248.95,613522.0,27102.1041
2023-04-27,256.85,251.36,257.08,251.1,501320.0,27822.4438
2023-04-28,260.89,255.63,261.6,255.01,873351.0,28260.0637
2023-05-01,261.04,258.26,263.08,258.26,941599.0,28276.312
2023-05-02,246.99,256.41,257.3,246.38,970756.0,26755.4387
2023-05-03,240.92,248.21,248.44,240.35,801925.0,26097.8999
2023-05-04,238.3,241.09,243.26,236.84,1218868.0,25814.0858
2023-05-05,239.59,238.3,241.92,236.51,722911.0,25953.8263
2023-05-08,233.13,239.41,240.14,232.22,707281.0,25254.0404
2023-05-09,234.12,231.34,236.49,229.48,770903.0,25364.4187
2023-05-10,237.05,237.31,237.34,233.35,1069940.0,25681.8531
2023-05-11,233.05,235.05,235.63,230.17,984637.0,25248.4955
2023-05-12,236.71,234.09,236.75,232.35,579883.0,25645.0177
2023-05-15,235.28,236.78,238.35,230.92,788870.0,25490.0924
2023-05-16,231.79,235.3,236.08,230.04,1109033.0,25111.9879
2023-05-17,234.61,232.94,236.54,230.07,818564.0,25417.505
2023-05-18,234.91,233.99,235.33,230.61,956270.0,25450.0068
2023-05-19,233.38,235.89,237.193,232.97,554444.0,25284.2475
2023-05-22,236.46,233.96,237.69,233.96,424405.0,25617.9329
2023-05-23,230.43,235.31,237.09,230.09,697285.0,24964.6463
2023-05-24,224.24,229.35,229.85,223.91,615168.0,24294.0255
2023-05-25,221.7,223.41,223.59,219.835,965724.0,24018.8434
2023-05-26,223.8,222.81,225.11,221.18,651947.0,24246.3562
2023-05-30,221.84,224.79,227.72,220.51,916124.0,24034.0109
2023-05-31,221.78,221.74,222.6,218.61,1142138.0,24027.5106
2023-06-01,220.69,223.32,223.895,219.87,922696.0,23909.4206
2023-06-02,225.65,220.96,229.98,220.69,1528129.0,24446.784
2023-06-05,224.27,226.0,228.045,223.22,576595.0,24297.2757
2023-06-06,223.89,225.2,225.2,220.817,498148.0,24256.1067
